exclude,mid,tid,winner,loser,5-0,winnerbet,loserbet,bets,duration
0,21430,82,mugetu,mr. fantastic,0,2236435,69129,1111,2
0,21431,82,myuu,andy_xiii,0,442825,198128,975,3
0,21432,82,billy lee,dr.doom,0,1516387,726362,1015,2
0,21433,82,atusi,electro,0,71972,482610,968,3
0,21434,82,ultimat goku,kimberly,0,4568156,21788,971,3
0,21435,82,goku ssj3,nanaya,0,738451,47982,911,3
0,21436,82,joe higashi,nanaya,0,1430720,45822,965,2
0,21437,82,vegeta,momizi,0,146946,150576,919,3
0,21438,82,nakoruru,yumeji kurokouchi,0,539535,297696,1041,3
0,21439,82,floren,myon,0,955212,188479,996,4
0,21440,82,_aug_lee,reisen,0,2055239,35327,960,2
0,21441,82,satoko,future trunks,0,1260838,79697,943,2
0,21442,82,scarecrow,higyo-pam,0,1316869,60865,958,3
0,21443,82,blodia,hanny,0,5954586,27065,1005,3
0,21444,82,elisabeth blanctorche xiii,goku sb1,0,324127,64238,872,3
0,21445,82,wing zero,floren,0,928420,55924,978,4
0,21446,82,hotaru futaba,kiba,0,592833,98290,941,2
0,21447,82,bishop,banshee,0,3176731,19935,898,2
0,21448,82,strider hien,neco chaos,0,602096,177706,962,3
0,21449,82,berserk,ella,0,8035831,31659,1075,2
0,21450,82,kamek,goku ssj4 db final bout,0,1000415,162863,1037,6
0,21451,82,dragon claw,donovan,0,204151,565299,1018,2
0,21452,82,commissioner gordon,daigo,0,4460413,53690,1105,2
0,21453,82,anakaris,pikachu,0,7131545,42594,1080,2
0,21454,82,mr.karate,rock howard,0,1819645,45084,991,2
0,21455,82,yumi,starfire,0,257035,162352,1029,2
0,21456,82,master hand,super sonic,0,2594854,41764,1086,2
0,21457,82,len and w. len,victor,0,2582652,64913,1005,2
0,21458,82,docinho,henri,0,1549752,41931,966,4
0,21459,82,akiha,mega piccolo,0,6183253,42029,987,2
0,21460,82,e-terry 71113,goku kaiouken x4,0,6759710,64851,902,2
0,21461,82,opera elmer,kanon,0,2616665,25895,1002,3
0,21462,82,captain marvell,brainiac,0,3102158,36128,969,3
0,21463,82,shin gouki,morrigan,0,667770,136290,997,2
0,21464,82,iori yagami,_aug_ichigo,0,55539,949082,965,4
0,21465,82,satsuki yumiduka,goku ssj4 db final bout,0,379851,359454,1022,4
0,21466,82,hatate_himekaidou,silver horns,0,1597924,74258,894,2
0,21467,82,electro,myon,0,1884154,122153,1033,4
0,21468,82,kenpachi,m. bison,0,948200,110520,958,3
0,21469,82,bullseye,vegeta ssj3,0,437631,111440,873,2
0,21470,82,_aug_cloud,ami bf,0,823060,70086,906,2
0,21471,82,pikachu,mr. increible,0,43968,731434,874,5
0,21472,82,kouryu,the nightmare,0,5156864,122887,1038,2
0,21473,82,fox mccloud,kuroko,0,330711,95592,915,4
0,21474,82,_aug_lee,m. bison,0,336750,202585,918,2
0,21475,82,lilith,mr. increible,0,6885651,43248,940,1
0,21476,82,warakia,raditz,0,10835592,31807,988,2
0,21477,82,lord zedd,rogue,0,764602,203084,968,2
0,21478,82,sonson,vegeta ultra ssj,0,6368286,58012,995,2
0,21479,82,det. garret laurel,yellow-pipo,0,5555655,65743,931,1
0,21480,82,the atom,android 17,0,1450119,55463,928,2
0,21481,82,gohan fight money,g-bit,0,584092,76102,839,2
0,21482,82,kim,hanny,0,5036283,43336,880,1
0,21483,82,chun-li,haku,0,6443604,73532,869,1
0,21484,82,haohmaru,neji,0,2406368,68060,870,1
0,21485,82,lion magnus,venom scorpion,0,5560816,1029807,893,2
0,21486,82,nrvnqsr chaos,_aug_ichigo,0,3601094,32116,885,2
0,21487,82,crilin sposato,dodoria,0,440367,65287,759,3
0,21488,82,mr satan,sanae,0,1654627,79549,898,3
0,21489,82,hal jordan,trevor spacer,0,1150091,45065,772,2
0,21490,82,mech-hisui,mech gouki,0,1140978,108814,816,2
0,21491,82,chomper,keine,0,4449717,35354,845,2
0,21492,82,chaos hiryu,megatron,0,7249923,46160,842,1
0,21493,82,rajaamaki,daigo,0,6865532,39621,753,2
0,21494,82,evil ken,white len,0,10880239,40778,877,2
0,21495,82,syaoran,li sheng long,0,1134435,49184,768,4
0,21496,82,etrigan,gray fly,0,845837,80333,727,3
0,21497,82,sakura kinomoto,_aug_ky,0,3182229,49824,806,2
0,21498,82,the blob,shadowman cfas,0,299726,218775,735,3
0,21499,82,overlord,iceman,0,613387,138979,767,2
0,21500,82,helion,moorhunn,0,1397621,66935,731,3
0,21501,82,gray fly,tron bonne,0,434554,129703,774,3
0,21502,82,rajaayuri,_aug_vanilla ice,0,5531960,25163,728,2
0,21503,82,shanghai,zangief sf4,0,1048745,107654,694,2
0,21504,82,marrow,haohmaru,0,457556,290133,757,2
0,21505,82,kagami kyosuke,yuriesbyfe,0,59902,296755,678,4
0,21506,82,shuma gorath,trunks,0,3002013,22119,727,2
0,21507,82,athena asamiya,lesty,0,3634783,38543,715,2
0,21508,82,sinki,yamiyuki,0,226150,58520,631,3
0,21509,82,donovan,kohaku,0,3412477,76255,653,2
0,21510,82,jean grey,kagami kyosuke,0,7815222,14264,729,2
0,21511,82,tron bonne,ssj gohan,0,706660,48578,689,1
0,21512,82,isaiah bradley,hisui&kohaku,0,4710001,22282,638,1
0,21513,82,iron lantern,sentry,0,942153,63997,652,1
0,21514,82,vegeta,kosmos,0,1822439,123230,690,3
0,21515,82,zinc,_aug_ky,0,1111688,29225,625,2
0,21516,82,warakia,goku ssj gt,0,6361646,15783,647,1
0,21517,82,astaroth,clark steel,0,157333,453221,679,3
0,21518,82,picapiedra,hugo,0,120775,624205,616,3
0,21519,82,darkseid,tails,0,1014846,39880,687,2
0,21520,82,joe higashi,green goblin,0,184716,50692,603,2
0,21521,82,gohan  grande normale,armored gohan,0,339999,47793,495,4
0,21522,82,baitang,tayuya,0,520442,26342,603,2
0,21523,82,mickey,namek gohan,0,109857,361067,628,4
0,21524,82,ossan,emerl,0,1268041,49662,596,2
0,21525,82,captain marvel,letty whiterock,0,934110,43385,588,2
0,21526,82,hokage,modoi-san,0,1118408,47747,550,4
0,21527,82,lei-lei,ssj gohan,0,968596,24298,571,2
0,21528,82,tron bonne,seth,0,105426,229647,559,2
0,21529,82,airman,jagi,0,557429,31730,546,2
0,21530,82,arrange_unknown,haruno sakura,0,5594455,19743,539,1
0,21531,82,lavos spawn,wildcat,0,10458499,11525,571,1
0,21532,82,green ranger,knuckles,0,115592,193876,588,3
0,21533,82,yuyuko saigyouji,baby commando,0,652303,61534,564,2
0,21534,82,moraga,future trunks,0,1169520,49546,544,3
0,21539,82,orione,misery,0,39858,15822,89,3
0,21540,82,kaede_hioh,sajin,0,1147336,4127,179,3
0,21541,82,_aug_ash,evil homer,0,15473,389240,240,2
0,21542,82,kisume,uryuu,0,365226,15322,279,2
0,21543,82,ogre,baby commando,0,890888,18173,273,2
0,21544,82,dooby dummy,ken & gang,0,5892205,22009,320,2
0,21545,82,faust,salty goku,0,168026,53167,334,2
0,21546,82,juggernaut,michaelangelo,0,1487881,36444,378,1
0,21547,82,bane,ssj gohan,0,899797,34511,340,2
0,21548,82,mugetu,zeroko,0,1146230,28834,330,2
0,21549,82,starfire,hebiitigo,0,1100868,37825,334,3
0,21550,82,rock howard,kogasa,0,94307,53797,331,3
0,21551,82,the thing,steel,0,335485,76730,364,2
0,21552,82,sailor venus,andy_xiii,0,350164,84336,380,2
0,21553,82,goku pce,eri_hasumi,0,23893,357913,392,3
0,21554,82,master hand,athena,0,1790784,40618,441,2
0,21555,82,tara-gyouza,ken,0,87748,66872,391,3
0,21556,82,higyo-pam,timmy turner,0,350393,19173,399,3
0,21557,82,carnage,bison,0,145259,105761,434,2
0,21558,82,clark,bishamon,0,3654096,32798,417,2
0,21559,82,holy ken,firebrand,0,4407068,19850,427,2
0,21560,82,shadowcat,sakura,0,86315,113941,415,3
0,21561,82,marvin,vita,0,583566,29942,439,4
0,21562,82,marrow,yang,0,299042,43753,430,2
0,21563,82,goku transformer,sponge bob,0,162781,57532,423,5
0,21564,82,dr.gero,windows me,0,7630286,11301,459,2
0,21565,82,gohan ssj5,modoi-san,0,1548884,22846,446,3
0,21566,82,yellow devil,sanae,0,286086,25671,398,3
0,21567,82,jabu,roa,0,36048,446788,377,4
0,21568,82,the thing,iori yagami,0,2630904,29813,404,2
0,21569,82,ryu,orochi iori,0,3112483,17314,413,3
0,21570,82,_aug_dan,leela,0,2472154,15479,438,3
0,21571,82,eri_hasumi,dr.doom,0,77032,199373,402,2
0,21572,82,warmachine,rose,0,1189298,37457,395,1
0,21573,82,spiderman,carnage,0,871688,54604,422,3
0,21574,82,beast,ryu hayabusa,0,564124,30061,410,3
0,21575,82,master chief,kuroko,0,132682,119777,394,2
0,21576,82,knuckles,sailor moon,0,62654,118214,399,4
0,21577,82,boo ssj,_aug_vanilla ice,0,472243,25004,361,2
0,21578,82,pachet,sakura,0,35573,79332,352,4
0,21579,82,chang,simonkin2006,0,1714570,40557,400,2
0,21580,82,arrange_shiori,jeice,0,387853,20826,364,2
0,21581,82,lupin the 3rd,karin kanzuki,0,193560,26545,359,2
0,21582,82,kanna,20 (dr. gero),0,664534,36485,366,4
0,21583,82,hobgoblin,black.t,0,939956,15914,382,3
0,21584,82,eri_hasumi,gotenks ssj,0,337868,17650,389,2
0,21585,82,rock,tizoc,0,17571,133059,367,1
0,21586,82,void,kurama,0,3148532,9026,424,2
0,21587,82,green ranger,kenshirou,0,155386,68231,440,4
0,21588,82,gonzales,namor,0,7281598,17790,445,1
0,21589,82,etrigan,byakuya,0,474384,44654,428,3
0,21590,82,super skrull,asuta-san,0,3363549,13241,424,1
0,21591,82,sailor uranus,pyro,0,163438,70146,386,1
0,21592,82,lion magnus,kszsk-shuko,0,2945501,10791,381,1
0,21593,82,_aug_ichigo,x,0,136302,56435,403,2
0,21594,82,tibigintou,suigintou,0,254792,14115,321,3
0,21595,82,super mario,vegeta ssj3,0,133180,31634,409,4
0,21596,82,ironpatriot,bra,0,237007,71608,429,3
0,21597,82,lucky 71113,naruto,0,2154487,18026,438,2
0,21598,82,evil ken,mech-hisui,0,1000519,36565,436,3
0,21599,82,goku ssj gt,namek gohan,0,14593,197979,362,4
0,21600,82,_aug_sonic,krillin,0,194143,15496,429,1
0,21601,82,dr.doom,taki,0,56745,35647,402,2
0,21602,82,pikachu,kyo 71113,0,23441,696653,427,5
0,21603,82,ninja megazord,9,0,983090,31209,389,4
0,21604,82,yurika kirishima,crilin sposato,0,604207,62639,435,2
0,21605,82,shiori misaka,reisen_swr,0,26715,226450,366,2
0,21606,82,_aug_rai,sinku,0,1825496,53324,400,2
0,21607,82,the flash,tensinhan,0,2364029,20294,421,1
0,21608,82,gokussj4d,_aug_vega,0,31445,257252,393,3
0,21609,82,roll,neco,0,134015,65450,414,3
0,21610,82,rajaamaki,knuckles,0,340416,40670,435,3
0,21611,82,kino,shadir,0,45101,89011,396,3
0,21612,82,great gohan,yuri sakazaki,0,242324,50938,434,1
0,21613,82,evil ken,deadpool,0,1042551,28240,479,1
0,21614,82,lavos spawn,kim,0,2622239,14629,481,2
0,21615,82,great s. man,nyaonyao,0,834153,23532,443,3
0,21616,82,ojisama,pengintou,0,125385,36429,448,2
0,21617,82,j'onn j'onnz,_aug_venom,0,49756,40642,420,4
0,21618,82,tien,keine,0,608290,34748,444,3
0,21619,82,t. kawk,god ken,0,1172534,86640,446,1
0,21620,82,nero,death maul,0,1188292,13988,471,2
0,21621,82,chris,crashman,0,44839,61482,425,3
0,21622,82,jedah,manbou,0,1016646,18968,475,2
0,21623,82,segalow,gundam heavy arms,0,1052837,14091,484,2
0,21624,82,sasuke,duke nukem,0,100407,146153,508,3
0,21625,82,reptile,balrog,0,847922,30748,460,2
0,21626,82,misty,kensou,0,132154,43914,453,3
0,21627,82,uppercut,hibiki,0,939674,49634,514,2
0,21628,82,evil soul,the joker,0,1501586,22486,529,2
0,21629,82,toron,hagen,0,648673,23137,500,4
0,21630,82,hayato,cartman,0,1297850,35033,539,2
0,21631,82,chaos blanka,the nightmare,0,495718,145183,559,1
0,21632,82,shocker,death13,0,992612,35444,537,1
0,21633,82,captain commando,catwoman,0,3905941,10175,519,2
0,21634,82,master ryu,mr. fantastic,0,225276,172199,507,2
0,21635,82,e-terry 71113,evil dan,0,153195,370985,535,3
0,21636,82,mb-02,yamiyuki,0,8125781,12573,544,2
0,21637,82,goku nex,robert,0,4900808,16728,549,3
0,21638,82,superman,akane satomura,0,526487,33407,526,2
0,21639,82,seth,zabuza,0,270897,37121,515,2
0,21640,82,rimururu,takuma.s_xiii,0,3002044,12492,499,2
0,21641,82,elongated man,noroko,0,268442,28511,499,3
0,21642,82,kung fu fiunn,ayu tsukimiya,0,132851,196118,505,1
0,21643,82,miyazato erika,nobunaga,0,83435,583111,501,2
0,21644,82,clark steel,_aug_anji,0,1922937,13399,541,2
0,21645,82,majin vegeta,goku ssj2,0,363931,25197,505,2
0,21646,82,ogre akuma,zatanna,0,6053361,9700,622,2
0,21647,82,the joker,magus,0,462979,31546,591,3
0,21648,82,gideon,thierry henry,0,4647353,12522,517,1
0,21649,82,kosmos,nue houjuu,0,294025,33725,501,3
0,21650,82,ken,_aug_toki,0,2108441,13417,540,2
0,21651,82,nachi,dark ash,0,1980712,18734,488,3
0,21652,82,cc iron clara,zemial,0,2465195,10963,459,1
0,21653,82,green lantern,simonkin2006,0,3828448,19597,476,1
0,21654,82,e-terry 71113,great saiyaman,0,3405731,21915,515,1
0,21655,82,_aug_lee,kimberly,0,2730845,13710,511,2
0,21656,82,captain america,rogue,0,287099,58451,513,3
0,21657,82,e. honda,gotenks ssj,0,663515,26875,516,1
0,21658,82,captain marvel,blue ranger,0,510533,42305,563,2
0,21659,82,possessed heita,goku sb1,0,4218871,13391,552,1
0,21660,82,sakura kinomoto,clark,0,580767,139850,540,2
0,21661,82,sagat,alice,0,602353,25246,534,2
0,21662,82,alex mercer,_aug_scorpion,0,882119,33400,505,3
0,21663,82,captain america,li'l gohan,0,525898,25387,517,3
0,21664,82,jon talbain,seth,0,406682,29750,523,2
0,21665,82,shaq,temari,0,1802928,14373,603,2
0,21666,82,midler,komepo,0,251966,33077,491,3
0,21667,82,dink smallwood,nanase(+d)&mayu,0,4927584,14456,544,2
0,21668,82,_aug_jin kazama,_aug_zaku,0,466416,25015,530,2
0,21669,82,yamcha by tomur,ssj gohan,0,839124,18281,493,2
0,21670,82,yumemi,poison,0,5924952,16594,562,2
0,21671,82,kurama,"aeris ;or if you prefer, use aerith",0,318723,24596,493,3
0,21672,82,jason todd,akane satomura,0,1465731,27449,582,2
0,21673,82,aoko,gotenks ssj,0,1624091,18814,526,2
0,21674,82,cell junior,hebiitigo,0,7992626,12883,589,2
0,21675,82,shishio,megazord,0,6995720,9048,571,1
0,21676,82,rumia,iceman,0,735620,379639,533,3
0,21677,82,baby bonnie hood,amy,0,4258749,11323,581,2
0,21678,82,"aeris ;or if you prefer, use aerith",white ranger,0,52084,171187,499,2
0,21679,82,aura,kagami kyosuke,0,6604083,18808,532,2
0,21680,82,g-bit,knuckles,0,30843,203917,541,4
0,21681,82,silversamurai,arcueid,0,2604048,40179,581,2
0,21682,82,avdol ver 2001/01/30 by camrat,goten gt,0,64388,212160,600,4
0,21683,82,gold warmachine,sakura,0,19297,2183976,582,5
0,21684,82,orochi,_aug_petshop,0,293586,51509,632,2
0,21685,82,cell,sentry,0,96761,621234,611,3
0,21686,82,sentry,anna,0,1110058,129058,615,2
0,21687,82,konngara,marrow,0,742940,125976,589,1
0,21688,82,_aug_tessa,guy gardner,0,2076501,29354,614,3
0,21689,82,super goku,asuta-san,0,6207882,70991,620,1
0,21690,82,saint kyo,andromeda,0,4744585,130298,627,1
0,21691,82,g rugal,e. honda,0,1079816,155000,599,2
0,21692,82,satsuki yumiduka,pan,0,640588,136357,575,2
0,21693,82,jo jo,musashi akatsuki,0,202779,102871,597,3
0,21694,82,mr. increible,ssj gohan,0,106646,123242,580,3
0,21695,82,j'onn j'onnz,beavis,0,857823,28239,586,4
0,21696,82,ooze-o,orochi akuma,0,44232,1790914,693,3
0,21697,82,rhino,kohaku,0,159154,2686115,698,5
0,21698,82,mephisto,beast,0,1045527,114498,728,3
0,21699,82,andore jr,kyouko,0,1826422,68469,698,2
0,21700,82,evil homer,orione,0,662894,102482,727,2
0,21701,82,scream,_aug_neodio,0,759357,246884,663,3
0,21702,82,98,alice,0,71087,593946,680,3
0,21703,82,gengetu,docinho,0,588591,187748,684,2
0,21704,82,vegeta ssj5,megaman,0,710870,133752,669,2
0,21705,82,jon talbain,boo,0,2422201,67466,753,2
0,21706,82,arrange_shiori,ogitafanada,0,7237621,31901,721,2
0,21707,82,tayuya,black.t,0,360455,94300,716,3
0,21708,82,athena,_aug_juri,0,266864,109231,715,4
0,21709,82,keel,flash,0,1215152,23328,501,1
0,21710,82,shadow vegeta,dinozord,0,1837628,12840,592,2
0,21711,82,goku transformer,great s. man,0,148136,64564,515,3
0,21712,82,super skrull,godman,0,636607,78522,620,2
0,21713,82,superboy,sajin,0,339289,72959,637,3
0,21714,82,rasetsumaru,norimaro,0,4539464,18166,664,2
0,21715,82,e-102r,baldhead,0,157195,138589,626,3
0,21716,82,hiedano akyu,timmy turner,0,1428419,29000,665,1
0,21717,82,ken,ssj goku,0,541842,53526,644,2
0,21718,82,mech zangief,vanilla h,0,655726,129431,734,2
0,21719,82,black tiger,billy_xiii,0,4725515,27739,708,2
0,21720,82,leona,pan,0,1025547,85456,716,2
0,21721,82,akuma,insane hiryu,0,888489,135323,725,5
0,21722,82,m. bison,krillin,0,2982512,34241,810,2
0,21723,82,evil ryu,inuzuka kiba,0,2038174,48070,779,2
0,21724,82,lynn baker,fio,0,1727551,20810,616,2
0,21725,82,yumemi,android 18,0,5016529,35997,724,2
0,21726,82,_aug_lee,pengintou,0,1858830,43245,763,2
0,21727,82,lion(coh),shuma gorath,0,5676634,320731,737,2
0,21728,82,sakura kinomoto,_aug_ichigo,0,4739205,99142,772,2
0,21729,82,yun,len and w. len,0,915890,125246,675,3
0,21730,82,astaroth,gold warmachine,0,754059,496945,718,2
0,21731,82,snake eyes,_aug_dan,0,710391,96411,762,3
0,21732,82,ghost rider,king godzilla,0,428314,204303,825,4
0,21733,82,sion,invisible woman,0,3275135,29802,736,2
0,21734,82,nachi,obsidian,0,372389,132041,748,3
0,21735,82,trevor spacer,kyo 71113,0,200286,230082,736,3
0,21736,82,pyron,wolvenom,0,6964012,66572,748,2
0,21737,82,alien queen,alice,0,5753184,27204,618,2
0,21738,82,rikuo,gohan fight money,0,1447296,79746,829,1
0,21739,82,syo hayate,asuta-san,0,659557,42045,754,4
0,21740,82,ssj4gohan,_aug_baiken,0,237276,200884,715,4
0,21741,82,suika,reptos,0,1300360,62261,809,1
0,21742,82,the thing,rock,0,469448,236111,771,2
0,21743,82,hory marlu,megaman.exe,0,151427,199030,808,3
0,21744,82,yuyuko & youmu,tapion,0,6998369,10767,781,2
0,21745,82,raiden,hol 'butt king' funtimes,0,1204272,602768,859,3
0,21746,82,_aug_neodio,carnage,0,293281,387108,769,3
0,21747,82,opera elmer,banshee,0,3781058,47172,923,3
0,21748,82,megaman,cell jr,0,107841,661341,884,3
0,21749,82,guy,elongated man,0,1917917,63955,751,2
0,21750,82,sakura kinomoto,lipsyncher,0,6559474,33478,803,2
0,21751,82,nagato yuki,shuma gorath,0,527931,240903,832,2
0,21752,82,master hand,archetype:earth,0,6761107,56412,951,1
0,21753,82,jay garrick,takuma.s_xiii,0,6238838,25420,826,2
0,21754,82,_aug_cirno,shadir,0,4887812,23104,827,2
0,21755,82,roa,gohan zeta,0,1063753,98203,769,3
0,21756,82,sissy,metallo,0,2642930,30455,780,2
0,21757,82,yue,shuma gorath,0,3415738,105055,831,2
0,21758,82,koryu,spawn,0,5085722,39899,817,1
0,21759,82,_aug_tessa,_aug_mai shiranui,0,1690682,104332,793,3
0,21760,82,hayato,spawn,0,649851,84168,798,2
0,21761,82,evil ryu,yatogi tetsu,0,2710200,74196,806,2
0,21762,82,boulma,elektra,0,101962,301546,716,2
0,21763,82,beast,jackal,0,236242,350277,876,3
0,21764,82,ubu,super-8,0,418888,174756,857,4
0,21765,82,kisume,_aug_juri,0,609155,79277,883,3
0,21766,82,"aeris ;or if you prefer, use aerith",itachi,0,139838,194368,750,4
0,21767,82,ninja megazord,ikki,0,183460,287674,846,4
0,21768,82,doomsday,shikieiki yamaxanadu,0,565725,57258,798,2
0,21769,82,shermie,goku kaiouken x4,0,2501360,33726,830,2
0,21770,82,batman beyond,picapiedra,0,1084083,99623,904,2
0,21771,82,ryoko asakura,morph,0,801107,128069,885,2
0,21772,82,akuma,fireman,0,1459150,55634,964,2
0,21773,82,wolverine,ami,0,724760,56145,879,2
0,21774,82,the dazzler,magneto,0,2012767,105284,884,1
0,21775,82,patchouli_swr,geese,0,2214232,163649,947,1
0,21776,82,lion magnus,goku ssj2,0,5033500,30627,977,1
0,21777,82,shuma gorath,timmy turner,0,13711084,32603,991,1
0,21778,82,_aug_robo-ky,zarbom,0,309511,57594,935,4
0,21779,82,phoenix,cv wakamoto,0,562411,211537,884,3
0,21780,82,chaos hiryu,uryuu,0,7239422,13984,1015,1
0,21781,82,geese,crilin sposato,0,716167,79035,989,2
0,21782,82,rugal,hirasawa_yui,0,4202020,33334,938,2
0,21783,82,tenma-sama,gambit,0,16674262,28029,1002,2
0,21784,82,jill,terry,0,81794,469215,913,4
0,21785,82,_aug_dan,rajaamaki,0,91669,915785,944,2
0,21786,82,ryu,mirai trunks,0,674056,175712,957,4
0,21787,82,arcueid,isaiah bradley,0,1503411,173468,919,2
0,21788,82,shadow dio,black ranger,0,3079034,47357,957,1
0,21789,82,g rugal,seth,0,1687354,39436,1037,2
0,21790,82,yurika kirishima,megaman.exe,0,4196680,35868,969,2
0,21791,82,sakura kinomoto,shun,0,2957724,57101,1002,2
0,21792,82,higyo-pam,superman,0,189359,200656,942,3
0,21793,82,sonic machine,catwoman,0,6836732,23762,1040,1
0,21794,82,_aug_lee,kagome,0,4287736,41456,981,2
0,21795,82,miyako yoshika,heita zinnai,0,3513453,57026,923,2
0,21796,82,popeye,hagen,0,810621,91167,1134,6
0,21797,82,chaos blanka,dark ash,0,980816,84438,998,2
0,21798,82,goku nex,shen,0,2946446,40144,943,1
0,21799,82,jedah,tapion,0,1547451,29032,967,2
0,21800,82,rimururu,fireman,0,689183,92589,918,2
0,21801,82,sion,ssj gohan,0,1795900,50070,888,2
0,21802,82,yellow devil,terry,0,453097,146152,939,4
0,21803,82,guile,taki,0,129140,305424,933,2
0,21804,82,isaiah bradley,victor,0,1247461,165380,939,2
0,21805,82,onslaught,abui,0,5452655,22968,1022,1
0,21806,82,perfect cell,kuroko,0,5657741,47353,1024,2
0,21807,82,scream,superman,0,1446971,64755,984,2
0,21808,82,chizuru kagura,_aug_vega,0,4564623,33095,928,1
0,21809,82,nagato yuki,ken,0,244539,261441,926,1
0,21810,82,shermie,mio,0,4402436,35694,936,2
0,21811,82,sinki,terry,0,168659,260570,872,4
0,21812,82,pan,98,0,1062518,60703,920,5
0,21813,82,nayuki minase,kumao,0,629853,64021,942,3
0,21814,82,godzilla,dark psylocke,0,882662,45307,904,3
0,21815,82,rikuo,_aug_petshop,0,1307275,62251,917,2
0,21816,82,kanorin,king,0,3759211,16345,844,1
0,21817,82,_aug_cirno,sinki,0,5902560,41227,917,2
0,21818,82,green arrow,visbou,0,2879209,59310,984,2
0,21819,82,tizoc,black ranger,0,2017597,57380,910,2
0,21820,82,steel,shin ryu,0,6515177,144395,907,2
0,21821,82,sophitia,devo,0,2208963,25331,927,2
0,21822,82,bishop,hugo,0,1528830,110687,890,2
0,21823,82,mr. fantastic,moorhunn,0,794346,99341,926,4
0,21824,82,tin's fernandeath,sasuke,0,2125737,35056,1112,2
0,21825,82,bishop,wonder woman,0,1203777,393194,1060,2
0,21826,82,waha-,mr. increible,0,494893,143544,987,3
0,21827,82,kenpachi,firebrand,0,1383987,51112,994,1
0,21828,82,emma frost,marie,0,3508577,48756,973,2
0,21829,82,hirasawa_yui,_aug_chaos,0,153293,307570,877,3
0,21830,82,despero,ginew,0,2657105,32964,873,3
0,21831,82,m.bison,thierry henry,0,4973256,39432,963,2
0,21832,82,ultimate cap,koopa troopa,0,1015905,70058,959,2
0,21833,82,fat albert,drill asamin,0,1015346,141178,1022,3
