"shin ryu",1494,14,37,-1.85727071166339,1638,547,1,-0.256910028562203
"shin scion",1495,12,1,3.5620644239615,576,1614,0,-0.0692989004752804
"shin scrub ken",1496,7,34,-2.46226501604915,505,896,1,-0.29024473131246
"shiori misaka",1497,27,4,3.25612050746366,1332,38,1,-0.166149737513883
"shishio",1498,44,2,4.69252854676779,1477,493,1,-0.0625510733845318
"shizuha aki",1499,36,3,3.47150332539178,157,227,1,-0.120374731360043
"shocker",1500,35,18,1.51882505559754,1356,1763,1,-0.311739910930676
"shuh",1501,1,29,-4.44485563651096,1210,1322,0,-0.0268744784725216
"shuma gorath",1502,118,53,1.75612969702764,886,231,1,-0.38710986364784
"shun",1503,8,27,-1.99713482991382,1264,595,1,-0.184135545601974
"shura",1504,11,2,3.29704392992468,1544,1720,1,-0.0974672291652857
"silver horns",1505,14,25,-1.08500568617914,1412,1695,1,-0.326797982626035
"silversamurai",1506,55,1,5.90683026110194,379,1097,0,-0.0386436684936673
"silver samurai",1507,25,28,-0.857862537343487,381,310,1,-0.30336311303051
"silver surfer",1508,32,14,1.72521656429955,838,1424,1,-0.300093936115883
"simba",1509,8,43,-3.55486029414901,851,904,1,-0.296235762893783
"simonkin2005",1510,14,29,-1.46056031272165,1627,913,1,-0.227436378474601
"simonkin2006",1511,2,35,-4.51892599295632,1719,1045,1,-0.226192767062803
"sinestro",1512,5,19,-3.67181777747267,1359,1663,1,-0.234028004525873
"sinki",1513,8,30,-3.63126933411403,530,1469,1,-0.321934729984003
"sinku",1514,4,41,-4.2488016933212,743,1433,1,-0.158697515633337
"sion",1515,39,10,1.57816398879388,133,844,1,-0.217604324863842
"sion_tatari",1516,12,26,-1.48876494100035,1638,1636,1,-0.250585274581346
"sirohime",1517,9,4,0.498371723443647,1666,1533,1,-0.259723139961971
"sissy",1518,38,8,2.96778417571996,33,407,1,-0.223539058154335
"skeletor",1519,8,31,-2.54634061324387,690,1476,1,-0.236206233619786
"skiboots",1520,1,6,-3.83025720017053,1387,1241,1,-0.0980261214504334
"skullman",1521,11,2,4.36184048330442,1750,358,1,-0.245092075677798
"skull-man",1522,8,24,-1.65440308267296,1602,888,1,-0.276495813604937
"slalingaru",1523,9,0,5.08297676632262,966,0,0,-0.0192608606253981
"slamdunk",1524,15,2,3.11599301965593,1162,1335,1,-0.318891312462517
"slayer",1525,11,13,-1.36592395316326,750,1199,1,-0.531761008320892
"(sman)",1526,14,20,-0.976368269510553,611,1610,1,-0.298747167523051
"smoker",1527,9,7,0.638826146826405,410,1245,1,-0.237887763272373
"snake eyes",1528,29,8,1.90759878805289,277,986,1,-0.278816700857616
"snoopy",1529,8,30,-2.88687571980421,918,1626,1,-0.199179695396665
"sodom",1530,32,16,0.990771166686572,1421,1003,1,-0.26309148031346
"sol",1531,24,14,2.78779171146544,313,747,1,-0.805627314224795
"solid snake",1532,19,11,0.90218395054073,1708,879,1,-0.391881084391262
"son gohan",1533,37,43,-0.449422079334209,1658,1651,1,-0.37306637477655
"son goku",1534,33,17,0.858022670986569,1014,413,1,-0.263246084545376
"songoku-snk/sf",1535,1,7,-3.85551137252985,879,1139,1,-0.243104374746161
"sonic",1536,28,11,2.25564741779558,428,852,1,-0.355379955230383
"sonic 2 style sonic",1537,12,2,2.6688202599242,207,830,0,-0.0409729834608083
"sonic machine",1538,33,16,1.48036562905195,372,1700,1,-0.262521088407774
"sonson",1539,52,5,4.47154041968256,1555,805,1,-0.134979866289798
"son trunks",1540,15,26,-0.589996361733353,108,426,1,-0.230321157808916
"sophitia",1541,36,46,-0.773094828590122,1561,1617,1,-0.27550305231917
"sora",1542,14,17,-0.958017896992531,1222,1626,1,-0.374940639761784
"soujiro",1543,26,17,1.78940547938954,1220,963,1,-0.380809767219238
"soulgen",1544,35,10,2.78025415671615,1673,260,1,-0.199053051043963
"space warrior",1545,13,2,2.37477959047902,295,618,1,-0.586625522548963
"sparta_heika",1546,2,35,-4.25379704709165,670,1771,1,-0.0993638615636152
"spawn",1547,41,60,-0.830123993480549,849,10,1,-0.389007350178566
"spelunker",1548,0,1,-2.81057164082703,0,1658,0,-0.0113409866664393
"spelunker sensei",1549,0,1,-7.66424353961602,0,633,0,-0.0310762551743815
"spenoza",1550,12,31,-2.09417781889327,352,1639,1,-0.214006603625796
"spider-carnage",1551,18,10,0.987347109330788,1561,1350,1,-0.175397354981289
"spider girl",1552,10,27,-1.61173913368613,1763,322,1,-0.254353396585208
"spiderman",1553,38,11,1.8348886598313,1421,1722,1,-0.222599939511268
"spider-man 2099",1554,21,34,-1.13027488589055,1781,1774,1,-0.356189050295594
"spiral",1555,38,2,4.22116325243671,588,284,1,-0.150055498226243
"spongebob",1556,3,20,-3.08051641355638,672,1416,1,-0.210957223247487
"sponge bob",1557,7,51,-3.02908417592798,1652,1485,1,-0.227677721336019
"spopovich",1558,0,1,-6.09063505118647,0,946,0,-0.0235282946239112
"s.p.o. ryu",1559,8,23,-2.21546763607729,248,1171,1,-0.245699056829561
"sppaman",1560,13,0,5.5802884305795,1759,0,0,-0.0224059251521344
"squall",1561,63,33,1.1349618618175,576,1541,1,-0.341043844393894
"ssj3 goku",1562,6,4,0.554256561870751,284,1095,1,-0.233860693999025
"ssj4gohan",1563,11,41,-2.4991620890283,1311,156,1,-0.184661077573906
"ssj4 goten",1564,25,21,0.0817299515195062,34,49,1,-0.34503131205139
"ssj5 goku",1565,44,6,3.56636396191484,802,717,1,-0.139570923095335
"ssj gohan",1566,9,36,-2.48303849030539,1722,1603,1,-0.27098887308397
"ssjgoku",1567,11,25,-1.72613680690439,17,1176,1,-0.282807760639763
"ssj goku",1568,19,31,-1.5563447447999,1507,1593,1,-0.250809451616221
"ssj goku z2",1569,1,18,-4.95096955628802,225,885,0,-0.0619199472586362
"ssj three broli",1570,31,12,1.46182360637686,505,1722,1,-0.199961445152399
"starfire",1571,14,25,-1.35504844654046,1742,1470,1,-0.271202600522568
"steel",1572,40,12,1.94096098731696,1274,779,1,-0.276724541203359
"stimpy",1573,3,18,-4.12113707503115,62,1291,1,-0.329351082631019
"stinko man - 20x6",1574,5,6,-0.660274067231403,420,294,1,-0.367780535167631
"storm",1575,14,27,-0.989481873953764,107,699,1,-0.282798075936344
"strider hien",1576,32,17,0.988051207219102,894,534,1,-0.327850169192776
"strider hiryu",1577,37,8,2.93333274817497,1282,538,1,-0.261731185300034
"strong guy",1578,41,44,-0.206808330309271,1001,1326,1,-0.307085368763626
"stupid little drill tank",1579,14,0,5.79420205459403,1090,0,0,-0.0213598198726301
"sub zero",1580,2,43,-4.4202585589173,1088,8,1,-0.101621160705392
"sub-zero",1581,25,15,1.11648262215167,959,930,1,-0.376447582237409
"succubus",1582,4,12,-2.16645758265615,1166,1180,1,-0.256977646550821
"sue sakamoto",1583,14,3,2.7224545351446,37,774,1,-0.207876035919682
"suigintou",1584,0,41,-5.99205818184503,0,1648,0,-0.023925383357767
"suika",1585,32,3,3.37426220561179,1417,1703,1,-0.173035435992786
"suika ibuki",1586,22,2,3.68694194611928,440,1312,1,-0.0762241775354427
"sula",1587,7,6,1.17023320465466,1502,218,1,-0.164625556560037
"super #13",1588,19,24,-0.201532252290725,1747,1252,1,-0.229830300123034
"super-8",1589,30,19,0.991192129273035,1275,413,1,-0.310758375223878
"super androide 17 hd",1590,35,2,4.66605676440317,1028,79,1,-0.0511365670010633
"superarabian",1591,1,8,-1.66187273125733,6,593,1,-0.103974120384517
"super boo",1592,7,39,-3.58451278835689,620,1376,1,-0.221104738034513
"superboy",1593,22,60,-2.05974142750764,1256,888,1,-0.24969102681624
"super buu",1594,24,14,0.689069194044482,538,1657,1,-0.310076129462195
"supergirl",1595,37,41,0.00990492804827971,38,1079,1,-0.459729569785955
"super goku",1596,34,7,2.15682921859111,582,517,1,-0.293461331328281
"superman",1597,53,100,-1.59211003366682,168,54,1,-0.334020699580432
"super mario",1598,51,11,2.23413623159793,351,1258,1,-0.239922476869436
"super metroid",1599,37,4,3.82054160268748,313,1782,1,-0.34607277389986
"super skrull",1600,68,21,2.10075580074893,673,209,1,-0.284012506407373
"super soldier",1601,30,20,0.213087033544521,393,301,1,-0.257248345902148
"super sonic",1602,10,21,-1.09900702412682,620,1639,1,-0.353562634698846
"super vegeta",1603,6,38,-3.08579863601836,1461,1109,1,-0.272413303115533
"suwako moriya",1604,4,17,-1.57769956777878,985,1415,1,-0.273579487875033
"syaoran",1605,22,7,2.80618941437158,1531,1384,1,-0.150448590920492
"sylphie",1606,11,30,-0.531944956386026,1119,585,1,-0.292938405866336
"symbiote onslaught",1607,2,0,6.57947880589744,165,0,0,-0.0255568032993818
"symbiote spider-man",1608,40,3,3.87827712049934,1438,1655,1,-0.0623016185414908
"synn",1609,40,2,5.04788640541398,158,1,1,-0.0724255866644619
"syo hayate",1610,7,28,-2.28983709958064,882,896,1,-0.271874503931556
"tabasa",1611,5,27,-3.2773401634708,1414,1716,1,-0.223226695576946
"tails",1612,13,35,-2.12953074207938,13,1389,1,-0.493976078920498
"takakazu abe",1613,2,15,-4.51723251710555,1772,146,0,-0.066395834877871
"takano_miyo",1614,15,1,4.55953102900634,1495,1042,0,-0.0710605682652493
"takenaka hambe",1615,0,17,-5.00755755691215,0,1352,0,-0.0204607817777837
"taki",1616,22,20,0.023106949218287,435,243,1,-0.348140679611504
"takobue",1617,9,34,-2.43126794385942,1009,570,1,-0.275335150286845
"takuma.s_xiii",1618,1,52,-6.01864733275118,995,211,0,-0.0452507437778043
"talon",1619,33,3,4.06308762734268,1144,96,1,-0.0964931897071371
"tamika",1620,8,9,-0.0445655727553942,1178,1474,1,-0.322559176133888
"tao",1621,12,2,2.89961120609526,1221,901,1,-0.126847592351809
"tao jun",1622,2,45,-4.59564563714647,989,383,1,-0.0650103396256367
"tapion",1623,14,35,-1.59976335749683,1293,743,1,-0.188998414487633
"tara-gyouza",1624,12,23,-0.0485333069593957,227,107,1,-0.319802448808636
"taros",1625,4,7,-1.1566055032978,398,1597,1,-0.263625536312711
"tayuya",1626,8,36,-3.20780640630475,413,692,1,-0.270349475981919
"team nicktoon",1627,13,29,-1.11443237833981,525,1436,1,-0.465703839566697
"team reimisen",1628,36,5,3.61673460933672,776,168,1,-0.209965670552567
"temari",1629,11,30,-1.27247057874829,424,462,1,-0.231493579944762
"ten",1630,30,19,0.836516327834048,309,154,1,-0.319026165981539
"tenkochan",1631,0,14,-3.51923032897563,0,339,0,-0.0145362997427336
"tenma-sama",1632,25,2,3.92798193241378,1577,269,1,-0.0772763527639932
"tenshi",1633,10,6,1.96028202194214,1053,1480,1,-0.317658997137373
"tenshinham",1634,9,47,-2.64565861756107,811,1081,1,-0.176803014387559
"tensi",1635,18,0,6.49321398782283,1521,0,0,-0.0255125562150778
"ten-sing",1636,8,30,-2.16671059666201,988,1714,1,-0.206345923316537
"tensinhan",1637,15,28,-0.949427233955111,212,619,1,-0.40512436165077
"tenten",1638,15,29,-1.42731436280206,956,1494,1,-0.173245867506448
"terry",1639,18,55,-2.66360245143899,1215,111,1,-0.359412666373311
"terry bogard",1640,31,4,2.90217473495931,393,430,1,-0.112137344987697
"tessa",1641,22,10,2.33868573988465,316,1461,1,-0.502101570420993
"tesse",1642,6,12,-0.923315689322898,844,1102,1,-0.298964818772513
"test a.i.",1643,10,20,-1.03532860967718,1405,1801,1,-0.288149837307549
"testament",1644,11,1,4.46224730664247,763,1142,0,-0.0388770580501019
"tetsuo",1645,4,40,-3.20348668029662,479,1352,1,-0.102431573900952
"tetsu yatogi",1646,7,5,2.93123967760641,815,1010,1,-0.36071751765764
"tetuwo",1647,9,37,-2.68360053871008,1435,4,1,-0.355796722668441
"tewi_inaba",1648,2,23,-4.57906210456157,1687,1843,1,-0.180070883857539
"thanos",1649,10,2,3.27339802503321,1502,402,1,-0.0638161624475275
"thanoseid",1650,30,27,0.425077049930576,1308,844,1,-0.222479239251263
"t.hawk",1651,7,23,-2.96516763327577,1533,89,1,-0.326018999311506
"the atom",1652,28,15,0.910337126798837,113,1557,1,-0.391651977079616
"the blob",1653,39,4,3.6008782999367,1425,556,1,-0.123015179900402
"the dazzler",1654,40,9,2.28031593306553,1741,1005,1,-0.224652059961257
"the flash",1655,46,8,4.1195117205826,1208,62,1,-0.269095850774719
"the joker",1656,44,84,-1.21136458225355,1395,1138,1,-0.292383119776075
"the nightmare",1657,11,40,-3.60872719359135,540,965,1,-0.483251539930743
"the thing",1658,88,46,1.65703502137417,842,1215,1,-0.340449258505359
"thierry henry",1659,3,38,-4.35636914747308,1730,524,1,-0.152384114550782
"think",1660,5,41,-3.74796628961846,1121,782,1,-0.172343746578215
"thor",1661,27,10,2.19452766424687,222,492,1,-0.233709274810485
"thunder mask",1662,10,0,3.64629212810232,478,0,0,-0.0150832721302022
"thunder megazord",1663,4,32,-4.4418465843723,1512,111,1,-0.141546757021186
"tibigintou",1664,7,32,-3.3389630010701,1135,1678,1,-0.199849980732047
"tiblekun",1665,9,3,-0.00475357371120072,1371,1547,1,-0.290854775562032
"tien",1666,32,25,0.0713792083833973,195,579,1,-0.26294199261143
"tifa lockhart",1667,4,6,-0.229362388215071,1215,1652,1,-0.180109101549911
"tiger",1668,8,21,-1.95132201742355,279,1687,1,-0.192307099858954
"timmy turner",1669,8,39,-3.04196283078944,49,792,1,-0.256487756525969
"tingle",1670,8,2,1.92370371034549,490,1658,1,-0.258273663206325
"tin's fernandeath",1671,30,13,1.36300327553576,1531,472,1,-0.28229564953288
"tizoc",1672,29,12,1.2676890639754,439,933,1,-0.205577128435563
"t. kawk",1673,43,7,3.29454271715466,768,451,1,-0.189391892622592
"toki",1674,11,0,4.79668756292645,671,0,0,-0.0193874112653977
"tokiko",1675,0,2,-3.77802136245461,0,1233,0,-0.0153866450145747
"tonberry",1676,3,10,-1.77470275822166,1364,519,1,-0.176174035522626
"tony tony chopper",1677,10,17,0.116611019339544,1124,243,1,-0.370400902807806
"toramaru syou",1678,3,26,-3.46464951201345,421,233,1,-0.137339657849006
"torao onigawara",1679,8,4,0.370960151029312,1849,1023,1,-0.132344944093753
"toro inoue",1680,1,6,-1.99998127194465,1739,1023,0,-0.0261956537489664
"toron",1681,37,19,1.10261689221049,564,1742,1,-0.258623571190132
"totoro",1682,5,10,-1.33188938353615,363,572,1,-0.334170502869979
"trevor spacer",1683,19,33,-1.52146318426479,1412,1123,1,-0.42588963455183
"trish",1684,1,13,-3.28171125640106,366,572,1,-0.0470275238440129
"tron bonne",1685,53,77,-0.366772791656162,480,896,1,-0.380939428973898
"trouble man",1686,32,17,1.11209774906407,165,1299,1,-0.363110210837858
"trunks",1687,34,108,-1.97163050751712,496,1648,1,-0.318473523382409
"trunks sb1",1688,0,4,-6.28378399085841,0,577,0,-0.0248075289601566
"trunks ssj4",1689,15,20,-0.164383672490956,621,341,1,-0.244207193335064
"tsugumi",1690,25,12,1.07980957118604,1641,1630,1,-0.230835488114823
"tung fu rue",1691,20,34,-0.757505750131017,482,1822,1,-0.277970987263158
"turles",1692,1,2,-2.58267782337108,427,1266,1,-0.47927788858669
"twitch waifu chan",1693,8,1,5.72830443841656,1462,1316,0,-0.0890260226715565
"twitch waifu chan hd",1694,3,2,7.81563655065451,1316,387,0,-0.158392803474163
"tyouunn-shiryu",1695,14,30,-2.13832841426021,1505,1020,1,-0.291456978996824
"ubu",1696,32,8,1.79496749941021,759,1351,1,-0.246527118045434
"uesugi kensin",1697,4,22,-2.18955253896693,248,22,1,-0.170254086043571
"ufo",1698,12,2,6.03567719620824,1097,379,0,-0.189733220451526
"ukitake",1699,15,19,-0.80265812101686,982,1541,1,-0.213308039064783
"ultimate cap",1700,38,15,0.917772193701202,847,151,1,-0.292956731504971
"ultimate-gohan",1701,0,10,-4.77836288611219,0,1852,0,-0.0191898191712434
"ultimate sula",1702,5,6,2.51081961810393,886,374,1,-0.461896376090209
"ultimat goku",1703,28,10,1.17969126453763,1585,404,1,-0.345142017172108
"ultraman",1704,24,20,-0.186684487397928,381,725,1,-0.22946820920887
"ultra ssj5 vegeta",1705,29,9,1.50874512706448,1234,1074,1,-0.156700828040383
"ultron",1706,33,4,3.78493629226416,1223,1395,1,-0.165325550920904
"uminin",1707,15,1,4.09658050924867,944,435,1,-0.299465702976872
"unknown",1708,16,13,1.05348663327978,1736,1532,1,-0.217614576600078
"unzan&ichirin",1709,29,2,4.35145069811235,739,493,1,-0.0862324978028182
"uppercut",1710,35,10,2.73490808901151,1459,1247,1,-0.277893782095908
"uryuu",1711,2,37,-5.1207849984132,984,211,1,-0.0864985384602033
"usapi-",1712,35,15,1.44161077393111,38,575,1,-0.265582627514679
"utsuho reiuji",1713,15,9,1.49322764725421,1053,410,1,-0.20778404561846
"uzumaki naruto",1714,8,37,-3.55810715797104,1763,1018,1,-0.312950158300711
"vaan",1715,4,10,-2.24868859927935,1730,888,1,-0.343794149517456
"v.akiha",1716,9,32,-3.09746810664768,1424,1483,1,-0.366020829964732
"vanessa",1717,35,11,2.28975263997726,838,517,1,-0.283098938119996
"vanilla h",1718,34,10,2.84121419866303,1491,274,1,-0.243907657528241
"vanilla ice",1719,9,14,-1.24234889895635,276,1279,1,-0.801500177733902
"varnage",1720,37,4,3.91211111263874,818,1818,1,-0.120151416903749
"vega",1721,26,34,-0.154072087141815,1162,1109,1,-0.582634720047085
"vegeta",1722,121,108,0.190458703687924,1741,1566,1,-0.406394873181231
"vegeta normal 2",1723,2,10,-2.53108603347608,1229,1364,1,-0.213391803103482
"vegeta normal 3",1724,3,0,1.93987066365454,1266,0,0,-0.00819618061702191
"vegeta sb1",1725,3,30,-4.06238288268163,1081,670,1,-0.145886302714897
"vegeta ssj1",1726,6,75,-4.89913402770411,279,109,1,-0.174956007668044
"vegeta ssj3",1727,31,18,0.88982184755268,1528,1493,1,-0.322609410963742
"vegeta ssj4",1728,2,8,-2.46636489948148,1547,48,1,-0.312439302957303
"vegeta ssj5",1729,31,20,1.08137126489827,1528,1754,1,-0.391145735973635
"vegeta ultra ssj",1730,15,31,-1.7448966826127,1412,1659,1,-0.434643526471442
"vegeta z2",1731,8,1,2.39655671645753,496,688,1,-0.0824737008037308
"vegeth@",1732,5,2,1.63078170847911,407,590,1,-0.345850011110877
"vegeth ssj2",1733,3,2,1.6484548292698,1074,492,1,-0.300299012442011
"vegetto ex",1734,0,7,-4.82430609563314,0,48,0,-0.019491789310639
"vegettossj3",1735,1,4,-1.69288656700441,1716,992,1,-0.0901601724982631
"venom",1736,18,10,1.47773616928608,1173,435,1,-0.354658740196079
"venom scorpion",1737,26,26,0.105691819291405,1703,918,1,-0.266466830101801
"venon",1738,0,1,-3.48900476968761,0,865,0,-0.0136497567314544
"vent",1739,0,19,-5.06285916765632,0,1239,0,-0.0203586424634503
"vergil",1740,35,8,2.65370870546462,826,1304,1,-0.247430256823795
"vertigo",1741,37,5,3.3749618447554,674,1722,1,-0.244336825557553
"vice",1742,30,32,-0.0904599901295693,529,1566,1,-0.468018193276146
"victor",1743,10,19,-1.26934027680364,593,339,1,-0.247976062033849
"videl",1744,17,27,-1.36897162448096,507,1158,1,-0.31203464866173
"violent dan",1745,29,12,2.07053746308741,1221,1247,1,-0.229984971582263
"visbou",1746,2,48,-5.0016277973625,1180,104,1,-0.109473100830625
"vita",1747,15,8,1.19643977696705,263,1588,1,-0.311750112311537
"viuda negra",1748,12,33,-1.91653089715335,807,95,1,-0.265365278350258
"vivi_ornitier",1749,15,10,1.95587621572587,213,443,1,-0.304652392959445
"void",1750,46,8,3.89390957175785,1243,128,1,-0.25553857109604
"vp frey",1751,7,1,3.53457203450224,739,576,1,-0.280338911557155
"vulture",1752,12,16,-0.743892092465187,826,579,1,-0.326745252543133
"vyres",1753,1,15,-5.92325010634882,1834,1855,1,-0.317770953734475
"waha-",1754,19,30,-0.73290872325315,1729,834,1,-0.23482096660214
"wakko",1755,28,20,0.478873058537361,37,147,1,-0.316934860350153
"walkyrie",1756,30,14,0.495821043436767,1365,360,1,-0.21750241682973
"waluigi",1757,1,17,-3.61116498863477,421,1783,1,-0.121460149975938
"wang chang",1758,2,8,-2.10355713511495,1180,1155,1,-0.135437211026308
"wapiko",1759,16,5,3.4685790009733,31,1809,1,-0.217707283082229
"warachia",1760,37,14,1.97330283150805,210,416,1,-0.222773485836946
"warakia",1761,37,4,4.33279823961341,389,1425,1,-0.155272643029057
"wario",1762,15,12,0.290988600991007,1450,1799,1,-0.16908661036522
"warmachine",1763,49,54,-0.260943851407949,1309,1045,1,-0.658916401406986
"war machine",1764,9,26,-1.52590588851423,61,913,1,-0.317938929471299
"well",1765,46,4,3.76595726886073,277,1297,1,-0.0937922669551008
"white len",1766,13,29,-2.11854792077892,1035,755,1,-0.256378119323804
"white ranger",1767,5,35,-3.89121990654523,231,923,1,-0.240185456668934
"wiggler",1768,2,0,5.86420425194251,835,0,0,-0.0232122366145904
"wildcat",1769,11,45,-2.40163475791104,279,1423,1,-0.198862877273284
"wild ken ex",1770,29,15,1.10125926233771,1010,517,1,-0.312661035503273
"wind",1771,7,42,-3.46131530521205,781,527,1,-0.151291812471489
"windows me",1772,0,51,-5.92597725400655,0,1613,0,-0.0239990875867696
"wing zero",1773,26,20,1.22221906087809,1028,331,1,-0.316998755745108
"winnie the pooh",1774,12,35,-2.43207774834305,1215,931,1,-0.299806393352412
"w len ar",1775,15,26,-2.02259055807385,708,562,1,-0.280527515593577
"wolf",1776,7,4,2.00184791738641,433,1544,1,-0.227884568423917
"wolvenom",1777,12,34,-2.70306928438045,49,1509,1,-0.237218470052867
"wolverine",1778,32,11,1.15600152614681,1487,1386,1,-0.186863035529979
"wonderman",1779,30,10,1.78729189335242,1200,231,1,-0.366487054660623
"wonder momo",1780,4,9,0.0438341733658806,65,682,1,-0.175357807354985
"wonder woman",1781,62,28,1.89458476285161,1162,1554,1,-0.396129359483242
"worm",1782,2,10,-1.80197248995238,1599,1775,1,-0.556019810914952
"wriggle",1783,7,28,-3.13341702415206,223,1323,1,-0.201335295185027
"x",1784,9,39,-2.58380770845779,1730,707,1,-0.220439346115864
"xanmi chan",1785,3,36,-4.78993085542224,593,647,1,-0.238531507396561
"xp(pro)",1786,7,44,-3.32189043968621,1424,1190,1,-0.253801094049712
"yagumo",1787,12,28,-1.61447611436987,1849,1298,1,-0.245092495655174
"yakui san",1788,0,42,-6.38918242380005,0,863,0,-0.0272210715767305
"yamame",1789,26,3,3.13946777501975,344,1781,1,-0.16754200506309
"yamazaki 71113",1790,34,13,1.50790028884512,278,496,1,-0.175415475555793
"yamcha",1791,0,6,-3.70363017607635,0,1424,0,-0.0151685569084893
"yamcha by tomur",1792,26,10,2.11215558437021,780,1595,1,-0.347776503275594
"yamiyuki",1793,1,55,-5.45595830202455,1825,1726,0,-0.0311443982779621
"yang",1794,16,17,0.243903459754021,963,349,1,-0.286295473553532
"yashaoh",1795,17,36,-1.16839852320023,228,1293,1,-0.221068990852757
"yatogi tetsu",1796,13,28,-0.789634539324116,834,503,1,-0.146389464859809
"yatteyaru-death",1797,20,0,4.97904692693329,1251,0,0,-0.020528650958776
"yayoi",1798,0,3,-4.9935666595723,0,1396,0,-0.019828190848817
"yellow devil",1799,25,26,-0.00250200027897396,1017,684,1,-0.308107801816849
"yellow-pipo",1800,3,45,-4.56561600610311,685,532,1,-0.0968477899424238
"yoh",1801,13,29,-1.79210587036972,1643,388,1,-0.274367994185629
"yoko yuki",1802,27,23,0.843133029070976,1275,660,1,-0.307695121885491
"yoshikage killa",1803,2,42,-5.07921426713619,863,629,0,-0.0481747929134448
"yoshimitsu",1804,8,3,0.784410285738074,209,1160,1,-0.288422104482999
"youhei",1805,11,0,7.47653741667269,1276,0,0,-0.0297994276116672
"youmu konpaku",1806,28,2,4.29388770112534,1653,1251,1,-0.0997659352237778
"young joseph",1807,13,4,3.48127072823194,270,247,1,-0.157881780086588
"youtube poop robotnik",1808,7,7,-0.974270636320329,1691,1844,1,-0.346683958628781
"yue",1809,59,18,2.79659910982397,484,581,1,-0.366871803178574
"yukari",1810,10,0,5.01528782625767,501,0,0,-0.0197359861273338
"yukari_swr",1811,29,2,3.78695119833613,864,1812,1,-0.107842782216839
"yukari yakumo",1812,31,6,3.52948449217961,1244,1401,1,-0.165951987590436
"yuka takeuchi",1813,15,6,2.15586994971671,805,797,1,-0.142791300152973
"yuki",1814,22,38,-2.01058696430488,413,152,1,-0.348063807303546
"yuki in midday",1815,13,42,-2.38005200821035,722,54,1,-0.20433634673619
"yukimura",1816,4,14,-2.69012193952606,161,1322,1,-0.254168644465524
"yumeji kurokouchi",1817,26,13,1.14094615518824,623,1840,1,-0.311519141203684
"yumemi",1818,32,2,4.20304893877354,1720,1438,1,-0.0961568659638546
"yumi",1819,17,19,-0.718704248627781,1140,63,1,-0.260883416610763
"yun",1820,23,3,4.59464177451159,1818,1058,1,-0.203697884496537
"yuna",1821,12,0,6.75288180086988,876,0,0,-0.0267931257100697
"yuri di aaaaaaa",1822,12,36,-1.621888614735,1691,1396,1,-0.255691094125874
"yuriesbyfe",1823,21,30,-1.2083929797735,56,581,1,-0.2714917114146
"yurika kirishima",1824,27,6,2.78915655476838,1375,331,1,-0.247886038772563
"yuri sakazaki",1825,0,30,-7.03668739243126,0,1330,0,-0.0286815666848575
"yusuke",1826,0,1,-2.95814965332518,0,1127,0,-0.0121218755741849
"yuugi",1827,9,22,-1.43162402469278,365,1639,1,-0.234528622603391
"yuuka kazami",1828,31,8,3.08843820934939,1459,335,1,-0.230266340663331
"yuyuko saigyouji",1829,24,6,2.99391653840826,351,1658,1,-0.193258679900223
"yuyuko & youmu",1830,21,0,7.316309274033,520,0,0,-0.0308611869113843
"zabi",1831,9,1,5.29899355078825,338,932,0,-0.051077180232155
"zabogar",1832,15,0,5.72382898153408,1223,0,0,-0.0228543078644879
"zabuza",1833,12,23,-1.70754354285241,1009,1748,1,-0.272485613211301
"zaku",1834,13,25,-1.84530859021518,1721,1753,1,-0.369899108276486
"z-akuma",1835,2,13,-3.52492001470534,1331,1180,1,-0.196114346601013
"zangia",1836,4,3,-2.24932476247121,145,685,1,-0.325244019108511
"zangief",1837,9,12,0.414825847990551,1703,1561,1,-0.155241221470812
"zangief sf4",1838,24,6,2.33523639883115,929,1749,1,-0.137266258000127
"zangya",1839,14,33,-1.59057814194399,97,191,1,-0.160596034925263
"zangyura",1840,16,11,0.537177180890252,1817,1258,1,-0.352285404017372
"zantetsu",1841,16,19,-0.0164763004999761,456,234,1,-0.247941036222793
"zappa",1842,13,4,2.72609729180706,1074,1502,1,-0.247001116501551
"zarbom",1843,3,41,-4.24509549972178,1298,383,1,-0.105625092293434
"zatanna",1844,14,31,-1.0830097523902,1531,699,1,-0.344173619712804
"zeeky h. bomb",1845,42,1,4.23176501212057,817,975,0,-0.0229549047998036
"zeid",1846,4,4,-0.132678617183648,1063,1594,1,-0.17034343316623
"zemial",1847,5,39,-3.17910962584771,1271,599,1,-0.182352377163221
"zeppeli",1848,0,22,-5.84363725512141,0,1093,0,-0.0232964768862936
"zero",1849,49,85,-1.11763261009381,404,1786,1,-0.274511547941449
"zero hotaru",1850,2,0,5.02039842028131,1189,0,0,-0.0209674583105695
"zeroko",1851,18,18,-0.201900805376517,1062,94,1,-0.849727196954427
"zero svc",1852,13,28,-2.31882522876095,1424,1726,1,-0.3374752909417
"zettaiaku",1853,7,44,-2.62208324723271,1289,441,1,-0.21741285764295
"zeus",1854,4,5,0.972845828702322,183,1601,1,-0.338797286414612
"zidane",1855,4,41,-4.92963015642302,460,1447,1,-0.0864047445099772
"zinc",1856,28,13,1.49956120091159,1488,407,1,-0.295657696233941
"zombie",1857,19,12,-0.471706150930424,102,1288,1,-0.190952901153218
"zoro roronoa",1858,14,13,0.949234684930132,1178,1453,1,-0.27989947688686
